class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_2072.jpg,0.14586654974489796,bright,False,56.7888980808859
UnripeApple,aug_0_2078.jpg,0.20617426658163265,dark,False,36.0400520484095
UnripeApple,aug_0_2089.jpg,0.43616470025510207,bright,False,48.20149289159156
UnripeApple,aug_0_2092.jpg,0.38442681760204084,dark,False,40.16440979102967
UnripeApple,aug_0_2107.jpg,0.2236328125,bright,False,68.47972376726376
UnripeApple,aug_0_2108.jpg,0.1932995854591837,dark,False,67.8939918075713
UnripeApple,aug_0_2109.jpg,0.5482302295918368,bright,False,77.25728044752232
UnripeApple,aug_0_2119.jpg,0.42123724489795916,bright,False,53.153019127302876
UnripeApple,aug_0_2120.jpg,0.22058354591836735,dark,False,5.770911369699731
UnripeApple,aug_0_2133.jpg,0.4015266262755102,dark,False,52.644469545208715
UnripeApple,aug_0_2143.jpg,0.2954201211734694,bright,False,53.23139722778825
UnripeApple,aug_0_2144.jpg,0.2046795280612245,bright,False,63.22339054570972
UnripeApple,aug_0_2164.jpg,0.2230548469387755,dark,False,73.12685169153735
UnripeApple,aug_0_2169.jpg,0.2502391581632653,dark,False,52.75850584348016
UnripeApple,aug_0_2172.jpg,0.46219308035714285,dark,False,53.87475386926235
UnripeApple,aug_0_2178.jpg,0.2719029017857143,dark,False,41.75615091266509
UnripeApple,aug_0_2191.jpg,0.19690688775510204,dark,False,48.711755419193004
UnripeApple,aug_0_2199.jpg,0.21902901785714285,dark,False,27.0152412235358
UnripeApple,aug_0_220.jpg,0.4757453762755102,dark,False,51.41897725455734
UnripeApple,aug_0_2207.jpg,0.10843829719387756,bright,False,42.53424140457481
UnripeApple,aug_0_2214.jpg,0.12615593112244897,dark,False,0.0
UnripeApple,aug_0_2217.jpg,0.41637436224489793,bright,False,40.71137092689048
UnripeApple,aug_0_222.jpg,0.16047512755102042,bright,False,51.18506405131823
UnripeApple,aug_0_2226.jpg,0.10214046556122448,dark,False,36.50301542295196
UnripeApple,aug_0_2231.jpg,0.2823461415816326,dark,False,43.66348687981238
UnripeApple,aug_0_2243.jpg,0.6721938775510204,dark,False,50.52290455810791
UnripeApple,aug_0_2251.jpg,0.07716836734693877,dark,False,38.54268319379066
UnripeApple,aug_0_2257.jpg,0.43162069515306123,dark,False,65.25895522394563
UnripeApple,aug_0_2262.jpg,0.46994579081632654,dark,False,28.500903223920456
UnripeApple,aug_0_2271.jpg,0.14365433673469388,dark,False,33.91950256358175
UnripeApple,aug_0_2273.jpg,0.18837691326530612,dark,False,109.29932277391539
UnripeApple,aug_0_2284.jpg,0.3422154017857143,dark,False,75.43932811424526
UnripeApple,aug_0_2290.jpg,0.5569595025510204,bright,False,68.89332897857503
UnripeApple,aug_0_2291.jpg,0.14299665178571427,dark,False,48.66416613948032
UnripeApple,aug_0_2293.jpg,0.24344308035714285,dark,False,38.06062179352885
UnripeApple,aug_0_2299.jpg,0.6084980867346939,dark,False,25.27948441546272
UnripeApple,aug_0_2303.jpg,0.28366151147959184,bright,False,58.30158526324777
UnripeApple,aug_0_2309.jpg,0.20934311224489796,dark,False,46.514949568249385
UnripeApple,aug_0_2315.jpg,0.26191804846938777,bright,False,36.76842181540968
UnripeApple,aug_0_2316.jpg,0.3288026147959184,dark,False,43.850971818697445
